facility_id,facility_name,region_name,slug,weekday,hour_local,n_readings,median_occupancy_pct,median_waiting
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,13,1,100,5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,14,1,117,5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,15,1,117,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,16,1,100,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,17,1,83,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,18,1,117,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,19,1,117,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,20,1,117,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,21,1,117,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,22,1,117,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Tue,23,1,100,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,0,1,117,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,1,1,117,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,2,1,117,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,3,1,117,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,4,1,133,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,5,1,133,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,6,2,100,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,7,2,100,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,8,2,100,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,9,2,100,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,10,2,91.5,2.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,11,2,91.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,12,2,66.5,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,13,2,67,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,14,2,83,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,15,2,66.5,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,16,2,83.5,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,17,2,83.5,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,18,2,83.5,6.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,19,2,92,7
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,20,2,83.5,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,21,2,75,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,22,2,66.5,2.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Wed,23,2,66.5,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,0,2,75,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,1,2,75,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,2,2,75,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,3,2,83.5,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,4,2,91.5,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,5,2,100,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,6,2,100,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,7,2,100,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,8,2,108.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,9,2,83,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,10,2,92,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,11,2,91.5,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,12,2,108,5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,13,2,100,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,14,2,108.5,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,15,2,117,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,16,2,125,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,17,2,116.5,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,18,2,125,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,19,2,91.5,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,20,2,83,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,21,2,83,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,22,2,91.5,0.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Thu,23,2,83.5,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,0,2,91.5,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,1,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,2,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,3,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,4,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,5,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,6,2,83,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,7,2,83,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,8,2,91.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,9,2,100,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,10,2,92,6.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,11,2,92,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,12,2,92,4
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,13,2,108.5,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,14,2,91.5,6.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,15,2,83,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,16,2,83.5,5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,17,2,91.5,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,18,2,83,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,19,2,83.5,7.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,20,2,75,7
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,21,2,83,5.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,22,2,108.5,4.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Fri,23,2,116.5,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,0,2,133.5,2.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,1,2,133.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,2,2,141.5,2.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,3,2,125,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,4,2,108.5,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,5,2,116.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,6,2,116.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,7,2,116.5,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,8,2,108,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,9,2,66.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,10,2,50,1
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,11,2,58,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,12,2,50,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,13,2,50,3.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,14,2,66.5,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,15,2,58,1.5
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,16,1,117,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,17,1,117,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,18,1,67,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,19,1,50,0
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,20,1,50,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,21,1,67,2
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,22,1,83,3
51218501,"CENTRE DE SANTÉ DE CHIBOUGAMAU","Nord-du-Québec",centre-de-sante-de-chibougamau,Sat,23,1,83,1
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,0,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,1,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,2,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,3,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,4,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,5,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,6,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,7,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,8,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,9,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,10,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,11,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,12,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,13,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,14,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,15,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,16,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,17,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,18,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,19,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,20,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,21,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,22,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Sun,23,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,0,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,1,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,2,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,3,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,4,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,5,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,6,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,7,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,8,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,9,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,10,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,11,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,12,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,13,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,14,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,15,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,16,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,17,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,18,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,19,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,20,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,21,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,22,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Mon,23,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,0,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,1,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,2,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,3,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,4,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,5,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,6,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,7,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,8,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,9,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,10,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,11,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,12,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,13,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,14,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,15,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,16,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,17,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,18,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,19,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,20,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,21,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,22,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Tue,23,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,0,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,1,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,2,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,3,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,4,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,5,1,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,6,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,7,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,8,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,9,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,10,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,11,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,12,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,13,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,14,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,15,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,16,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,17,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,18,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,19,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,20,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,21,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,22,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Wed,23,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Thu,0,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Thu,1,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Thu,2,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Thu,3,2,0,0
51218543,"CENTRE DE SANTÉ DE RADISSON","Nord-du-Québec",centre-de-sante-de-radisson,Thu,4,2,0,0
